Variable,Index,Value,Bounds
flux,ALLTNtex_reverse,0.0,"[0, 1000.0]"
flux,ASNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_o2_e_reverse,27.8764920480029,"[0, 1000.0]"
flux,EX_gal_bD_e_reverse,0.0,"[0, -0.0]"
flux,EX_dump_e_reverse,0.0,"[0, -0.0]"
flux,EX_o2s_e_reverse,0.0,"[0, -0.0]"
flux,EX_gal1p_e_reverse,0.0,"[0, -0.0]"
flux,EX_dcmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_23ccmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_3cmp_e_reverse,0.0,"[0, -0.0]"
flux,ATHRDHr_reverse,0.0,"[0, 1000.0]"
flux,LSERDHr_reverse,0.0,"[0, 1000.0]"
flux,DSERDHr_reverse,0.0,"[0, 1000.0]"
flux,EX_skm_e_reverse,0.0,"[0, -0.0]"
flux,EX_ag_e_reverse,0.0,"[0, -0.0]"
flux,EX_cys__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_acser_e_reverse,0.0,"[0, -0.0]"
flux,EX_cu_e_reverse,0.0,"[0, -0.0]"
flux,EX_arbtn_e_reverse,0.0,"[0, -0.0]"
flux,EX_dopa_e_reverse,0.0,"[0, -0.0]"
flux,EX_hom__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_LalaDgluMdapDala_e_reverse,0.0,"[0, -0.0]"
flux,EX_LalaDgluMdap_e_reverse,0.0,"[0, -0.0]"
flux,EX_anhgm_e_reverse,0.0,"[0, -0.0]"
flux,EX_fald_e_reverse,0.0,"[0, -0.0]"
flux,TYMtex_reverse,0.0,"[0, 1000.0]"
flux,EX_g3pe_e_reverse,0.0,"[0, -0.0]"
flux,EX_pacald_e_reverse,0.0,"[0, -0.0]"
flux,CMPtex_reverse,0.0,"[0, 1000.0]"
flux,DUMPtex_reverse,0.0,"[0, 1000.0]"
flux,XMPtex_reverse,0.0,"[0, 1000.0]"
flux,3PEPTtex_reverse,0.0,"[0, 1000.0]"
flux,ANHGMtex_reverse,0.0,"[0, 1000.0]"
flux,UDPKAAT_reverse,0.0,"[0, 1000.0]"
flux,FALDtex_reverse,0.0,"[0, 1000.0]"
flux,MLTP1_reverse,0.0,"[0, 1000.0]"
flux,CYSDtex_reverse,0.0,"[0, 1000.0]"
flux,EX_acgal_e_reverse,0.0,"[0, -0.0]"
flux,EX_so2_e_reverse,0.0,"[0, -0.0]"
flux,EX_dms_e_reverse,0.0,"[0, -0.0]"
flux,G3PItex_reverse,0.0,"[0, 1000.0]"
flux,G3PGtex_reverse,0.0,"[0, 1000.0]"
flux,G3PEtex_reverse,0.0,"[0, 1000.0]"
flux,G3PCtex_reverse,0.0,"[0, 1000.0]"
flux,EX_acgal1p_e_reverse,0.0,"[0, -0.0]"
flux,EX_cyan_e_reverse,0.0,"[0, -0.0]"
flux,EX_tyrp_e_reverse,0.0,"[0, -0.0]"
flux,EX_uacgam_e_reverse,0.0,"[0, -0.0]"
flux,EX_udpacgal_e_reverse,0.0,"[0, -0.0]"
flux,EX_udpg_e_reverse,0.0,"[0, -0.0]"
flux,EX_udpgal_e_reverse,0.0,"[0, -0.0]"
flux,EX_udpglcur_e_reverse,0.0,"[0, -0.0]"
flux,EX_14glucan_e_reverse,0.0,"[0, -0.0]"
flux,EX_pser__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_aso3_e_reverse,0.0,"[0, -0.0]"
flux,EX_tcynt_e_reverse,0.0,"[0, -0.0]"
flux,EX_fe3dhbzs_e_reverse,0.0,"[0, -0.0]"
flux,EX_feoxam_un_e_reverse,0.0,"[0, -0.0]"
flux,EX_g3pc_e_reverse,0.0,"[0, -0.0]"
flux,EX_g3pg_e_reverse,0.0,"[0, -0.0]"
flux,EX_g3pi_e_reverse,0.0,"[0, -0.0]"
flux,EX_g3ps_e_reverse,0.0,"[0, -0.0]"
flux,EX_peamn_e_reverse,0.0,"[0, -0.0]"
flux,EX_34dhpac_e_reverse,0.0,"[0, -0.0]"
flux,DAMPtex_reverse,0.0,"[0, 1000.0]"
flux,DCMPtex_reverse,0.0,"[0, 1000.0]"
flux,DGMPtex_reverse,0.0,"[0, 1000.0]"
flux,DTMPtex_reverse,0.0,"[0, 1000.0]"
flux,GMPtex_reverse,0.0,"[0, 1000.0]"
flux,IMPtex_reverse,0.0,"[0, 1000.0]"
flux,UMPtex_reverse,0.0,"[0, 1000.0]"
flux,G1Ptex_reverse,0.0,"[0, 1000.0]"
flux,SKMtex_reverse,0.0,"[0, 1000.0]"
flux,MNtex_reverse,0.0,"[0, 1000.0]"
flux,GAL1Ptex_reverse,0.0,"[0, 1000.0]"
flux,O2Stex_reverse,0.0,"[0, 1000.0]"
flux,EX_xmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_damp_e_reverse,0.0,"[0, -0.0]"
flux,EX_dimp_e_reverse,0.0,"[0, -0.0]"
flux,EX_isetac_e_reverse,0.0,"[0, -0.0]"
flux,HOMtex_reverse,0.0,"[0, 1000.0]"
flux,SO2tex_reverse,0.0,"[0, 1000.0]"
flux,SO2tpp_reverse,0.0,"[0, 1000.0]"
flux,ACSERtex_reverse,0.0,"[0, 1000.0]"
flux,IPDDI_reverse,0.0,"[0, 1000.0]"
flux,DURADx_reverse,0.0,"[0, 1000.0]"
flux,ECOAH7_reverse,0.0,"[0, 1000.0]"
flux,LDH_D_reverse,0.0,"[0, 1000.0]"
flux,ALAALAtex_reverse,0.0,"[0, 1000.0]"
flux,T2DECAI_reverse,0.0,"[0, 1000.0]"
flux,MALtex_reverse,0.0,"[0, 1000.0]"
flux,NO3tex_reverse,0.0,"[0, 1000.0]"
flux,HEXt2rpp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS180pp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS181pp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS120pp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS160pp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS161pp_reverse,0.0,"[0, 1000.0]"
flux,HPYRI_reverse,0.0,"[0, 1000.0]"
flux,EX_dgmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_4hoxpacd_e_reverse,0.0,"[0, -0.0]"
flux,GSNtex_reverse,0.0,"[0, 1000.0]"
flux,FORtex_reverse,0.0,"[0, 1000.0]"
flux,D_LACt2pp_reverse,0.0,"[0, 1000.0]"
flux,RIBtex_reverse,0.0,"[0, 1000.0]"
flux,THMtex_reverse,0.0,"[0, 1000.0]"
flux,XYLUtex_reverse,0.0,"[0, 1000.0]"
flux,EX_manglyc_e_reverse,0.0,"[0, -0.0]"
flux,ALLtex_reverse,0.0,"[0, 1000.0]"
flux,EX_metsox_R__L_e_reverse,0.0,"[0, -0.0]"
flux,34dhpactex_reverse,0.0,"[0, 1000.0]"
flux,12PPDStpp_reverse,0.0,"[0, 1000.0]"
flux,EX_cl_e_reverse,0.00387228067723765,"[0, 1000.0]"
flux,H2tpp_reverse,0.0,"[0, 1000.0]"
flux,23DAPPAtex_reverse,0.0,"[0, 1000.0]"
flux,EX_3hpppn_e_reverse,0.0,"[0, -0.0]"
flux,EX_man6p_e_reverse,0.0,"[0, -0.0]"
flux,EX_tsul_e_reverse,0.0,"[0, -0.0]"
flux,PHEt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_n2o_e_reverse,0.0,"[0, -0.0]"
flux,GUI2_reverse,0.0,"[0, 1000.0]"
flux,EX_maltttr_e_reverse,0.0,"[0, -0.0]"
flux,EX_lipoate_e_reverse,0.0,"[0, -0.0]"
flux,EX_pydx_e_reverse,0.0,"[0, -0.0]"
flux,EX_g1p_e_reverse,0.0,"[0, -0.0]"
flux,GLCtex_copy2_reverse,0.0,"[0, 1000.0]"
flux,EX_alaala_e_reverse,0.0,"[0, -0.0]"
flux,EX_dtmp_e_reverse,0.0,"[0, -0.0]"
flux,12PPDRtpp_reverse,0.0,"[0, 1000.0]"
flux,3OAR120_reverse,0.0,"[0, 1000.0]"
flux,PPALtex_reverse,0.0,"[0, 1000.0]"
flux,CA2tex_reverse,0.0,"[0, 1000.0]"
flux,CUtex_reverse,0.0,"[0, 1000.0]"
flux,12PPDRtex_reverse,0.0,"[0, 1000.0]"
flux,F6Ptex_reverse,0.0,"[0, 1000.0]"
flux,GAMAN6Ptex_reverse,0.0,"[0, 1000.0]"
flux,ACONIs_reverse,0.0,"[0, 1000.0]"
flux,ACONTb_reverse,0.0,"[0, 1000.0]"
flux,PPALtpp_reverse,0.0,"[0, 1000.0]"
flux,PROGLYtex_reverse,0.0,"[0, 1000.0]"
flux,EX_progly_e_reverse,0.0,"[0, -0.0]"
flux,MICITDr_reverse,0.0,"[0, 1000.0]"
flux,ACONTa_reverse,0.0,"[0, 1000.0]"
flux,EX_12ppd__R_e_reverse,0.0,"[0, -0.0]"
flux,3OAR140_reverse,0.0,"[0, 1000.0]"
flux,3OAR160_reverse,0.0,"[0, 1000.0]"
flux,CLPNS140pp_reverse,0.0,"[0, 1000.0]"
flux,CLPNS141pp_reverse,0.0,"[0, 1000.0]"
flux,CGLYtex_reverse,0.0,"[0, 1000.0]"
flux,3OAR60_reverse,0.0,"[0, 1000.0]"
flux,3OAR80_reverse,0.0,"[0, 1000.0]"
flux,EX_urate_e_reverse,0.0,"[0, -0.0]"
flux,GTHOXtex_reverse,0.0,"[0, 1000.0]"
flux,3OAR40_reverse,0.0,"[0, 1000.0]"
flux,3OAR100_reverse,0.0,"[0, 1000.0]"
flux,EX_cpgn_un_e_reverse,0.0,"[0, -0.0]"
flux,3OAR180_reverse,0.0,"[0, 1000.0]"
flux,GTHRDtex_reverse,0.0,"[0, 1000.0]"
flux,ACOAD7f_reverse,0.094949363741496,"[0, 1000.0]"
flux,ACOAD8f_reverse,0.0,"[0, 1000.0]"
flux,ACOAD5f_reverse,0.26475835685213,"[0, 1000.0]"
flux,ACOAD3f_reverse,0.26475835685213,"[0, 1000.0]"
flux,ACOAD2f_reverse,0.26475835685213,"[0, 1000.0]"
flux,ACOAD4f_reverse,0.26475835685213,"[0, 1000.0]"
flux,ACOAD6f_reverse,0.206860879152736,"[0, 1000.0]"
flux,EX_tartr__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_tungs_e_reverse,0.0,"[0, 1000.0]"
flux,EX_crn__D_e_reverse,0.0,"[0, -0.0]"
flux,FRULYSE_reverse,0.0,"[0, 1000.0]"
flux,EX_psclys_e_reverse,0.0,"[0, -0.0]"
flux,TUNGStex_reverse,0.0,"[0, 1000.0]"
flux,CAt6pp_reverse,0.00387228067723765,"[0, 1000.0]"
flux,5DGLCNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GALCTNLtex_reverse,0.0,"[0, 1000.0]"
flux,EX_galctn__L_e_reverse,0.0,"[0, -0.0]"
flux,MALDtex_reverse,0.0,"[0, 1000.0]"
flux,OROTtex_reverse,0.0,"[0, 1000.0]"
flux,5DGLCNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_5dglcn_e_reverse,0.0,"[0, -0.0]"
flux,PPAtex_reverse,0.0,"[0, 1000.0]"
flux,PSCLYStex_reverse,0.0,"[0, 1000.0]"
flux,THYMtex_reverse,0.0,"[0, 1000.0]"
flux,MG2t3_2pp_reverse,0.0,"[0, 1000.0]"
flux,EX_ppal_e_reverse,0.0,"[0, -0.0]"
flux,POR5_reverse,0.0,"[0, 1000.0]"
flux,HACD8_reverse,0.0,"[0, 1000.0]"
flux,CTECOAI8_reverse,0.0,"[0, 1000.0]"
flux,CTECOAI6_reverse,0.0,"[0, 1000.0]"
flux,EX_slnt_e_reverse,0.0,"[0, 1000.0]"
flux,RFAMPtex_reverse,0.0,"[0, 1000.0]"
flux,MINCYCtex_reverse,0.0,"[0, 1000.0]"
flux,DOXRBCNtex_reverse,0.0,"[0, 1000.0]"
flux,ETOHtrpp_reverse,0.0,"[0, 1000.0]"
flux,REPHACCOAI_reverse,0.0,"[0, 1000.0]"
flux,DHNPTE_reverse,0.0,"[0, 1000.0]"
flux,CMtex_reverse,0.0,"[0, 1000.0]"
flux,LALALGLUtex_reverse,0.0,"[0, 1000.0]"
flux,5MTRtex_reverse,0.0,"[0, 1000.0]"
flux,LALADGLUtex_reverse,0.0,"[0, 1000.0]"
flux,3HPPtex_reverse,0.0,"[0, 1000.0]"
flux,EX_LalaDglu_e_reverse,0.0,"[0, -0.0]"
flux,EX_LalaLglu_e_reverse,0.0,"[0, -0.0]"
flux,EX_ttrcyc_e_reverse,0.0,"[0, -0.0]"
flux,EX_mincyc_e_reverse,0.0,"[0, -0.0]"
flux,EX_doxrbcn_e_reverse,0.0,"[0, -0.0]"
flux,EX_fusa_e_reverse,0.0,"[0, -0.0]"
flux,EX_cm_e_reverse,0.0,"[0, -0.0]"
flux,EX_novbcn_e_reverse,0.0,"[0, -0.0]"
flux,FUSAtex_reverse,0.0,"[0, 1000.0]"
flux,NOVBCNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_rfamp_e_reverse,0.0,"[0, -0.0]"
flux,QUIN2tex_reverse,0.0,"[0, 1000.0]"
flux,EX_quin_e_reverse,0.0,"[0, -0.0]"
flux,FORCT_reverse,0.0,"[0, 1000.0]"
flux,EX_3hpp_e_reverse,0.0,"[0, -0.0]"
flux,HADPCOADH3_reverse,0.0,"[0, 1000.0]"
flux,ACACT8r_reverse,0.0,"[0, 1000.0]"
flux,CTECOAI7_reverse,0.11191151541124,"[0, 1000.0]"
flux,MEOHtrpp_reverse,1.48790804120563e-06,"[0, 1000.0]"
flux,SELtex_reverse,0.0,"[0, 1000.0]"
flux,MEOHtex_reverse,1.48790804120563e-06,"[0, 1000.0]"
flux,EX_5mtr_e_reverse,0.0,"[0, -0.0]"
flux,TTRCYCtex_reverse,0.0,"[0, 1000.0]"
flux,DHACOAH_reverse,0.0,"[0, 1000.0]"
flux,SLNTtex_reverse,0.0,"[0, 1000.0]"
flux,ALDD19xr_reverse,0.0,"[0, 1000.0]"
flux,VPAMTr_reverse,0.432865183163624,"[0, 1000.0]"
flux,CH4tex_reverse,0.0,"[0, 1000.0]"
flux,TARTRDtex_reverse,0.0,"[0, 1000.0]"
flux,BTNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_arbt_e_reverse,0.0,"[0, -0.0]"
flux,DMSOtpp_reverse,0.0,"[0, 1000.0]"
flux,PYDXtex_reverse,0.0,"[0, 1000.0]"
flux,SUCASPtpp_reverse,0.0,"[0, 1000.0]"
flux,SUCMALtpp_reverse,0.0,"[0, 1000.0]"
flux,PYDXNtex_reverse,0.0,"[0, 1000.0]"
flux,PYDAMtex_reverse,0.0,"[0, 1000.0]"
flux,13PPDH2_reverse,0.0,"[0, 1000.0]"
flux,SUCTARTtpp_reverse,0.0,"[0, 1000.0]"
flux,CHTBStex_reverse,0.0,"[0, 1000.0]"
flux,GHBDHx_reverse,0.0,"[0, 1000.0]"
flux,APPLDHr_reverse,0.0,"[0, 1000.0]"
flux,DHNPA2r_reverse,0.0,"[0, 1000.0]"
flux,QUIN2tpp_reverse,0.0,"[0, 1000.0]"
flux,CRNDtex_reverse,0.0,"[0, 1000.0]"
flux,NADHXE_reverse,0.0,"[0, 1000.0]"
flux,NADPHXE_reverse,0.0,"[0, 1000.0]"
flux,DXYLONtpp_reverse,0.0,"[0, 1000.0]"
flux,DXYLTD_reverse,0.0,"[0, 1000.0]"
flux,2DDARAA_reverse,0.0,"[0, 1000.0]"
flux,DXYLONtex_reverse,0.0,"[0, 1000.0]"
flux,PSURItex_reverse,0.0,"[0, 1000.0]"
flux,DHPStex_reverse,0.0,"[0, 1000.0]"
flux,FMNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_dxylnt_e_reverse,0.0,"[0, -0.0]"
flux,CLBtex_reverse,0.0,"[0, 1000.0]"
flux,ACOXT_reverse,0.0,"[0, 1000.0]"
flux,EX_mththf_e_reverse,0.0,"[0, -0.0]"
flux,4ABZGLUH_reverse,0.0,"[0, 1000.0]"
flux,4ABZGLUtr_reverse,0.0,"[0, 1000.0]"
flux,PCNO_reverse,0.0,"[0, 1000.0]"
flux,5DKGR_reverse,0.0,"[0, 1000.0]"
flux,GLYtpp_reverse,0.0,"[0, 1000.0]"
flux,FADtex_reverse,0.0,"[0, 1000.0]"
flux,LKDRA_reverse,0.0,"[0, 1000.0]"
flux,METNA_reverse,0.0,"[0, 1000.0]"
flux,2DGLCtex_reverse,0.0,"[0, 1000.0]"
flux,PUACGAMS_reverse,0.0,"[0, 1000.0]"
flux,SQtex_reverse,0.0,"[0, 1000.0]"
flux,EX_dhps_e_reverse,0.0,"[0, -0.0]"
flux,URATEtex_reverse,0.0,"[0, 1000.0]"
flux,EX_cs1_e_reverse,0.0,"[0, -0.0]"
flux,ARHGDx_reverse,0.0,"[0, 1000.0]"
flux,EX_mepn_e_reverse,0.0,"[0, -0.0]"
flux,INOSTO_reverse,0.0,"[0, 1000.0]"
flux,Ftex_reverse,0.0,"[0, 1000.0]"
flux,CYSItex_reverse,0.0,"[0, 1000.0]"
flux,EX_sq_e_reverse,0.0,"[0, -0.0]"
flux,CS1tex_reverse,0.0,"[0, 1000.0]"
flux,MEPNtex_reverse,0.0,"[0, 1000.0]"
flux,UDPGPT_reverse,0.0,"[0, 1000.0]"
flux,EX_4abzglu_e_reverse,0.0,"[0, -0.0]"
flux,4ABZGLUtex_reverse,0.0,"[0, 1000.0]"
flux,EX_metglcur_e_reverse,0.0,"[0, -0.0]"
flux,4HTHRA_reverse,0.000497705239783132,"[0, 1000.0]"
flux,METGLCURtex_reverse,0.0,"[0, 1000.0]"
flux,AI2tex_reverse,0.0,"[0, 1000.0]"
flux,RHMND_reverse,0.0,"[0, 1000.0]"
flux,EX_2dglc_e_reverse,0.0,"[0, -0.0]"
flux,ASPtpp_reverse,0.0,"[0, 1000.0]"
flux,FUMt1pp_reverse,0.0,"[0, 1000.0]"
flux,SUCCt1pp_reverse,0.0,"[0, 1000.0]"
enzyme,b2551,3.85828423911033e-07,
enzyme,b0870,3.96465660861359e-10,
enzyme,b3368,4.46121430049658e-10,
enzyme,b2436,3.40200116422089e-10,
enzyme,b3500,0.0,
enzyme,b0945,3.78839262700398e-07,
enzyme,b4467,0.0,
enzyme,b4468,0.0,
enzyme,b2979,0.0,
enzyme,b3916,1.85284668229607e-05,
enzyme,b1260,0.0,
enzyme,b1261,0.0,
enzyme,b3426,0.0,
enzyme,b2242,0.0,
enzyme,b2243,0.0,
enzyme,b2241,0.0,
enzyme,b4054,1.23642754979566e-06,
enzyme,b3770,2.82169941193916e-07,
enzyme,b3281,1.82040807051735e-09,
enzyme,b1692,2.15419208940847e-07,
enzyme,b0243,5.36388453654152e-08,
enzyme,b1613,0.0,
enzyme,b0414,2.77419090023845e-10,
enzyme,b3041,1.16450821776626e-10,
enzyme,b0025,7.32660741235212e-10,
enzyme,b0844,2.01288290976622e-09,
enzyme,b0446,0.0,
enzyme,b3812,1.94868853166714e-09,
enzyme,b1662,2.44577736702076e-09,
enzyme,b0421,3.5850506310248e-09,
enzyme,b3804,2.05885295289983e-10,
enzyme,b3997,1.49450972011666e-10,
enzyme,b4382,0.0,
enzyme,b0126,5.70768190612235e-10,
enzyme,b0339,6.75158502832152e-10,
enzyme,b4006,9.69335142954534e-07,
enzyme,b2508,1.4611349513133e-07,
enzyme,b3846,1.98407062926141e-06,
enzyme,b2341,1.74866919354093e-06,
enzyme,b2400,3.0678106551052e-09,
enzyme,b3993,1.61596471714846e-10,
enzyme,b2066,0.0,
enzyme,b0238,0.0,
enzyme,b0125,0.0,
enzyme,b0474,5.94198644740514e-07,
enzyme,b2518,0.0,
enzyme,b1062,4.15536943485963e-07,
enzyme,b1281,1.20528388390763e-07,
enzyme,b0720,7.30078874187135e-07,
enzyme,b1136,2.86475178962787e-06,
enzyme,b1241,0.0,
enzyme,b0351,0.0,
enzyme,b4069,0.0,
enzyme,b2502,2.22250150384007e-06,
enzyme,b4226,2.15044257474397e-07,
enzyme,b2744,6.47816904984721e-06,
enzyme,b3403,0.0,
enzyme,b1479,0.0,
enzyme,b1190,2.01958801318784e-08,
enzyme,b4053,1.87174909135013e-08,
enzyme,b2379,0.0,
enzyme,b2290,0.0,
enzyme,b3564,0.0,
enzyme,b0063,0.0,
enzyme,b3752,0.0,
enzyme,b3926,0.0,
enzyme,b4383,1.06163260467547e-10,
enzyme,b0928,5.06829669658333e-07,
enzyme,b2930,0.0,
enzyme,b4232,0.0,
enzyme,b3697,0.0,
enzyme,b3925,0.0,
enzyme,b3430,0.0,
enzyme,b1854,4.52176539930521e-06,
enzyme,b1676,5.23647063636893e-06,
enzyme,b2708,6.42177612650812e-09,
enzyme,b3197,8.85215520494366e-09,
enzyme,b0071,1.80932076262989e-07,
enzyme,b0072,3.2389460638424e-07,
enzyme,b0077,1.99743435951169e-07,
enzyme,b0078,2.74086427755709e-07,
enzyme,b3671,2.42297889123922e-07,
enzyme,b3670,3.59819057606748e-07,
enzyme,b0908,0.000512037126427649,
enzyme,b1263,3.48098620981033e-08,
enzyme,b1264,2.38502246363926e-08,
enzyme,b2599,1.27458180786648e-07,
enzyme,b2600,1.47780140930618e-07,
enzyme,b2329,1.07516100755377e-08,
enzyme,b1262,1.287450445383e-07,
enzyme,b2779,1.19038849865107e-06,
enzyme,b2925,2.25500565498218e-05,
enzyme,b2097,0.0,
enzyme,b0963,0.0,
enzyme,b1702,0.0,
enzyme,b4025,9.12727573188267e-07,
enzyme,b2926,5.40250453257504e-06,
enzyme,b1850,0.0,
enzyme,b0767,0.0,
enzyme,b3386,1.0517787689469e-07,
enzyme,b2464,1.05305898833068e-05,
enzyme,b0008,1.36451536672807e-05,
enzyme,b2465,1.59187780740103e-09,
enzyme,b2935,1.4369414724097e-09,
enzyme,b0678,0.0,
enzyme,b1478,0.0,
enzyme,b4269,0.0,
enzyme,b0493,0.0,
enzyme,b3588,0.0,
enzyme,b3003,0.0,
enzyme,b3011,0.0,
enzyme,b3903,0.0,
enzyme,b2411,0.0,
enzyme,b3996,0.0,
enzyme,b4390,0.0,
enzyme,b0639,1.49088969860709e-09,
enzyme,b2103,3.25495130841209e-09,
enzyme,b2418,0.0,
enzyme,b3831,0.0,
enzyme,b4384,3.85135455972644e-10,
enzyme,b3073,0.0,
enzyme,b3708,1.23465624799452e-07,
enzyme,b3008,2.63913618732358e-08,
enzyme,b3614,0.0,
enzyme,b1134,0.0,
enzyme,b3642,7.62041572154419e-08,
enzyme,b0415,0.0,
enzyme,b3771,1.09803702744315e-06,
enzyme,b2293,0.0,
enzyme,b3885,0.0,
enzyme,b2579,0.0,
enzyme,b3114,0.0,
enzyme,b3952,0.0,
enzyme,b0902,0.0,
enzyme,b0903,0.0,
enzyme,b3951,0.0,
enzyme,b4152,0.0,
enzyme,b4153,0.0,
enzyme,b4154,0.0,
enzyme,b4151,0.0,
enzyme,b0871,0.0,
enzyme,b2297,3.23490924597357e-07,
enzyme,b2458,7.63553011073093e-08,
enzyme,b3115,1.85843123711503e-08,
enzyme,b1849,4.14645956196357e-08,
enzyme,b2296,8.06048971091036e-10,
enzyme,b3633,1.27475661665273e-07,
enzyme,b0174,1.09763840361688e-10,
enzyme,b0524,9.54084792794224e-09,
enzyme,b0182,0.0,
enzyme,b0915,1.45208094239223e-08,
enzyme,b2781,0.0,
enzyme,b0099,1.63424867914896e-10,
enzyme,b0160,0.0,
enzyme,b0073,1.24404343618944e-07,
enzyme,b1800,1.21540661173469e-07,
enzyme,b0523,7.44115092425834e-08,
enzyme,b1131,3.32519549481454e-07,
enzyme,b2407,0.0,
enzyme,b2235,0.0,
enzyme,b3781,1.32413188616034e-07,
enzyme,b2582,1.08710995653695e-07,
enzyme,b2234,0.0,
enzyme,b2827,6.47172945125902e-08,
enzyme,b1238,0.0,
enzyme,b3639,4.30428838592745e-10,
enzyme,b1232,0.0,
enzyme,b1851,0.0,
enzyme,b1693,5.64213364946371e-08,
enzyme,b4146,0.0,
enzyme,b1004,2.2795804445582e-06,
enzyme,b3713,6.09798032548972e-06,
enzyme,b1109,1.27966769813708e-05,
enzyme,b0046,8.67053727752523e-06,
enzyme,b3236,0.0,
enzyme,b1612,3.9329367179874e-06,
enzyme,b1611,1.59816291030036e-06,
enzyme,b4122,3.57205908579448e-06,
enzyme,b1638,1.06441859757159e-10,
enzyme,b0907,5.60612798645996e-07,
enzyme,b1210,0.0,
enzyme,b3429,0.0,
enzyme,b3428,0.0,
enzyme,b3417,0.0,
enzyme,b0428,0.0,
enzyme,b0120,0.0,
enzyme,b2937,0.0,
enzyme,b4117,0.0,
enzyme,b3172,4.53469107739711e-07,
enzyme,b3958,1.47292837425636e-07,
enzyme,b0121,0.0,
enzyme,b0154,5.3200690895625e-09,
enzyme,b0918,5.24166980224847e-08,
enzyme,b4322,0.0,
enzyme,b3091,0.0,
enzyme,b3092,0.0,
enzyme,b3176,6.49652391117387e-08,
enzyme,b3730,6.32378084918995e-09,
enzyme,b3189,1.12830146856627e-08,
enzyme,b3967,1.41746830123001e-09,
enzyme,b3786,0.0,
enzyme,b2323,0.0,
enzyme,b2232,0.0,
enzyme,b0593,0.0,
enzyme,b0142,0.0,
enzyme,b3634,6.98954752671808e-07,
enzyme,b0394,0.0,
enzyme,b0173,2.82842965372128e-09,
enzyme,b3843,1.75074767684309e-10,
enzyme,b0477,0.0,
enzyme,b1302,2.94893840034268e-05,
enzyme,b2662,2.66602539827959e-05,
enzyme,b1525,4.9422544086368e-06,
enzyme,b4139,0.0,
enzyme,b2797,0.0,
enzyme,b3117,7.03622037931809e-08,
enzyme,b1814,0.0,
enzyme,b4471,0.0,
enzyme,b3616,0.0,
enzyme,b3589,0.0,
enzyme,b3774,1.35899227192537e-06,
enzyme,b2316,3.70001118530957e-08,
enzyme,b3255,7.87671216688046e-08,
enzyme,b0185,1.02549010848699e-08,
enzyme,b3256,1.59500171092055e-07,
enzyme,b2615,1.67581237117575e-10,
enzyme,b2265,0.0,
enzyme,b2261,0.0,
enzyme,b0596,0.0,
enzyme,b0595,0.0,
enzyme,b3583,0.0,
enzyme,b0061,0.0,
enzyme,b4198,0.0,
enzyme,b4374,0.0,
enzyme,b0675,0.0,
enzyme,b2361,0.0,
enzyme,b2291,0.0,
enzyme,b1651,0.0,
enzyme,b0766,0.0,
enzyme,b3826,0.0,
enzyme,b0758,0.0,
enzyme,b0420,2.07078246509063e-08,
enzyme,b1208,1.03134466710497e-08,
enzyme,b2746,1.43049572005151e-09,
enzyme,b3526,0.0,
enzyme,b3565,0.0,
enzyme,b2048,0.0,
enzyme,b4015,2.03249501081759e-06,
enzyme,b2904,4.80848523333181e-08,
enzyme,b0116,9.49704564452787e-06,
enzyme,b2905,6.13580157581204e-08,
enzyme,b2903,7.73982151858334e-08,
enzyme,b0261,0.0,
enzyme,b0759,0.0,
enzyme,b0344,0.0,
enzyme,b4239,0.0,
enzyme,b3956,0.0,
enzyme,b0822,0.0,
enzyme,b2540,0.0,
enzyme,b2538,0.0,
enzyme,b2539,0.0,
enzyme,b2542,0.0,
enzyme,b2541,0.0,
enzyme,b0616,0.0,
enzyme,b0617,0.0,
enzyme,b0614,0.0,
enzyme,b0615,0.0,
enzyme,b2052,0.0,
enzyme,b1636,0.0,
enzyme,b1277,2.30064861017127e-09,
enzyme,b2752,5.15563030021601e-07,
enzyme,b2751,1.94795336981805e-07,
enzyme,b2799,0.0,
enzyme,b3902,0.0,
enzyme,b2705,0.0,
enzyme,b2091,0.0,
enzyme,b3137,0.0,
enzyme,b2096,0.0,
enzyme,b3132,0.0,
enzyme,b2095,0.0,
enzyme,b4323,0.0,
enzyme,b1521,0.0,
enzyme,b3385,0.0,
enzyme,b0507,0.0,
enzyme,b3061,0.0,
enzyme,b3062,0.0,
